time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-10-21T14:45:03.150Z,35.8675,-120.4128333,5.105,1.88,md,26,63,0.01712,0.04,nc,nc21412059,2017-01-09T05:14:01.980Z,"3 km SSE of Parkfield, California",earthquake,0.24,0.4,0.1,15,automatic,nc,nc
2004-10-21T14:38:19.710Z,35.9248333,-120.4766667,5.966,1.3,md,10,95,0.03153,0.03,nc,nc21412058,2017-01-09T05:13:58.505Z,"4 km NW of Parkfield, California",earthquake,0.62,1.31,0.06,5,automatic,nc,nc
2004-10-21T14:34:32.680Z,35.936,-120.4866667,5.873,1.14,md,8,165,0.02162,0.03,nc,nc21412057,2017-01-09T05:13:54.807Z,"6 km NW of Parkfield, California",earthquake,0.68,1.44,0.15,4,automatic,nc,nc
2004-10-21T12:36:57.280Z,35.9358333,-120.486,4.959,1.21,md,12,106,0.02252,0.03,nc,nc30500992,2017-01-09T05:13:27.313Z,"6 km NW of Parkfield, California",earthquake,0.35,0.77,0.14,5,automatic,nc,nc
2004-10-21T09:51:25.620Z,35.9263333,-120.4741667,4.58,1.44,md,15,100,0.03333,0.04,nc,nc21412022,2017-01-09T05:12:49.955Z,"4 km NW of Parkfield, California",earthquake,0.33,0.76,0.09,7,automatic,nc,nc
2004-10-21T08:58:37.160Z,35.9278333,-120.474,4.407,1.37,md,14,103,0.03333,0.04,nc,nc21412017,2017-01-09T05:12:46.036Z,"4 km NW of Parkfield, California",earthquake,0.33,0.86,0.12,7,automatic,nc,nc
2004-10-21T08:27:56.100Z,35.9228333,-120.4755,3.95,1.12,md,17,91,0.03333,0.08,nc,nc21412010,2017-01-09T05:12:30.834Z,"4 km WNW of Parkfield, California",earthquake,0.36,0.79,0.15,8,automatic,nc,nc
2004-10-21T08:15:48.630Z,35.9265,-120.473,4.977,1.24,md,16,100,0.03423,0.05,nc,nc21412007,2017-01-09T05:12:20.263Z,"4 km NW of Parkfield, California",earthquake,0.31,0.73,0.11,9,automatic,nc,nc
2004-10-21T07:54:29.160Z,35.8601667,-120.4033333,4.542,1.08,md,8,123,0.02162,0.01,nc,nc21412005,2017-01-09T05:12:16.651Z,"5 km SSE of Parkfield, California",earthquake,0.44,0.93,0.38,4,automatic,nc,nc
2004-10-21T06:56:31.830Z,35.9596667,-120.5221667,11.874,0.83,md,8,90,0.02162,0.02,nc,nc21411996,2017-01-09T05:11:58.731Z,"10 km NW of Parkfield, California",earthquake,0.99,1.75,,1,automatic,nc,nc
2004-10-21T06:45:42.600Z,35.9285,-120.4786667,4.65,1.15,md,13,107,0.02973,0.04,nc,nc21411995,2017-01-09T05:11:55.324Z,"5 km NW of Parkfield, California",earthquake,0.35,0.83,0.15,6,automatic,nc,nc
2004-10-21T05:42:46.650Z,35.9251667,-120.4746667,5.1,0.71,md,12,116,0.03333,0.05,nc,nc21411985,2017-01-09T05:11:44.480Z,"4 km NW of Parkfield, California",earthquake,0.41,0.92,0.11,4,automatic,nc,nc
2004-10-21T05:23:33.920Z,35.9325,-120.4895,7.493,0.64,md,9,108,0.02072,0.08,nc,nc21411983,2017-01-09T05:11:40.831Z,"6 km NW of Parkfield, California",earthquake,0.6,1.29,0.1,4,automatic,nc,nc
2004-10-21T05:19:49.330Z,35.9295,-120.4768333,4.464,1.15,md,22,105,0.02072,0.05,nc,nc21411981,2017-01-09T05:11:37.191Z,"5 km NW of Parkfield, California",earthquake,0.26,0.53,0.05,5,reviewed,nc,nc
2004-10-21T02:33:04.410Z,35.9658333,-120.528,4.322,0.4,md,9,71,0.01802,0.05,nc,nc21411949,2017-01-09T05:11:02.098Z,"11 km NW of Parkfield, California",earthquake,0.44,1.14,0.15,2,automatic,nc,nc
2004-10-21T02:14:37.970Z,35.9245,-120.4721667,5.66,0.75,md,10,120,0.03514,0.04,nc,nc21411947,2017-01-09T05:10:58.836Z,"4 km NW of Parkfield, California",earthquake,0.59,1.48,0.21,3,automatic,nc,nc
2004-10-21T02:01:47.950Z,35.9261667,-120.4733333,5.19,0.71,md,11,116,0.03423,0.04,nc,nc21411946,2017-01-09T05:10:48.939Z,"4 km NW of Parkfield, California",earthquake,0.44,1.21,0.11,4,automatic,nc,nc
2004-10-21T01:52:36.580Z,35.8573333,-120.404,4.755,2.36,md,43,54,0.02162,0.05,nc,nc30500991,2017-01-09T05:10:44.120Z,"5 km SSE of Parkfield, California",earthquake,0.17,0.27,0.11,37,automatic,nc,nc
2004-10-21T01:51:01.060Z,35.8576667,-120.4036667,4.865,2.5,md,45,54,0.02162,0.04,nc,nc21411945,2017-01-09T05:10:37.620Z,"5 km SSE of Parkfield, California",earthquake,0.14,0.23,0.08,38,automatic,nc,nc
2004-10-20T19:37:23.770Z,35.8868333,-120.4265,5.735,2,md,27,49,0.02072,0.04,nc,nc21411915,2017-01-09T05:09:36.037Z,"1 km SSE of Parkfield, California",earthquake,0.25,0.36,0.11,24,automatic,nc,nc
2004-10-20T17:45:40.100Z,35.9238333,-120.4718333,5.4,0.75,md,10,122,0.03604,0.04,nc,nc21411897,2017-01-09T05:09:25.644Z,"4 km NW of Parkfield, California",earthquake,0.59,1.45,0.21,3,automatic,nc,nc
2004-10-20T17:28:45.710Z,35.9216667,-120.4688333,5.596,0.65,md,9,130,0.03514,0.04,nc,nc21411891,2017-01-09T05:09:18.505Z,"4 km NW of Parkfield, California",earthquake,0.67,1.6,0.1,2,automatic,nc,nc
2004-10-20T17:23:56.160Z,35.93,-120.4758333,4.653,1.1,md,10,139,0.03153,0.04,nc,nc21411887,2017-01-09T05:09:15.285Z,"5 km NW of Parkfield, California",earthquake,0.44,0.89,0.21,6,automatic,nc,nc
2004-10-20T17:12:22.720Z,35.9228333,-120.4696667,4.436,2.91,md,51,43,0.03514,0.07,nc,nc21411884,2017-01-09T05:09:10.750Z,"4 km NW of Parkfield, California",earthquake,0.16,0.26,0.1,62,automatic,nc,nc
2004-10-20T16:23:51.070Z,35.7963333,-120.346,8.597,1.87,md,33,39,0.02342,0.05,nc,nc30500989,2017-01-09T05:09:00.230Z,"13 km SE of Parkfield, California",earthquake,0.2,0.34,0.11,17,automatic,nc,nc
2004-10-20T15:23:25.050Z,35.944,-120.5185,12.539,0.77,md,10,85,0.01351,0.07,nc,nc21411823,2017-01-09T05:08:39.960Z,"9 km WNW of Parkfield, California",earthquake,0.96,3.22,0.22,3,automatic,nc,nc
2004-10-20T13:36:27.760Z,35.9403333,-120.488,4.399,1.12,md,10,112,0.01712,0.08,nc,nc21411798,2017-01-09T05:08:29.988Z,"6 km NW of Parkfield, California",earthquake,0.49,1.12,0.19,3,automatic,nc,nc
2004-10-20T13:19:11.910Z,35.9336667,-120.4833333,5.326,0.64,md,9,106,0.02523,0.04,nc,nc21411796,2017-01-09T05:08:26.698Z,"5 km NW of Parkfield, California",earthquake,0.56,1.32,0.1,2,automatic,nc,nc
2004-10-20T12:21:18.930Z,35.9631667,-120.5156667,2.247,0.78,md,9,105,0.01712,0.06,nc,nc30500988,2017-01-09T05:08:23.441Z,"10 km NW of Parkfield, California",earthquake,0.34,0.82,0.15,3,automatic,nc,nc
2004-10-20T12:20:55.810Z,35.924,-120.4728333,7.636,0.75,md,7,202,0.03514,0.02,nc,nc21411792,2017-01-09T05:08:19.795Z,"4 km NW of Parkfield, California",earthquake,1.05,2.14,,1,automatic,nc,nc
2004-10-20T12:19:39.840Z,35.92,-120.4525,9.105,0.76,md,6,161,0.02613,0.02,nc,nc21411793,2017-01-09T05:08:16.555Z,"2 km NW of Parkfield, California",earthquake,3.28,5.29,,1,automatic,nc,nc
2004-10-20T11:50:01.820Z,35.9053333,-120.4485,5.761,0.65,md,11,99,0.03604,0.05,nc,nc21411789,2017-01-09T05:08:09.852Z,"1 km WNW of Parkfield, California",earthquake,0.5,1.37,0.08,4,automatic,nc,nc
2004-10-20T09:16:15.970Z,35.8621667,-120.4043333,4.725,1.18,md,11,121,0.01982,0.01,nc,nc21411771,2017-01-09T05:07:55.750Z,"4 km SSE of Parkfield, California",earthquake,0.37,0.79,0.37,6,automatic,nc,nc
2004-10-20T09:09:47.790Z,35.7993333,-120.34,4.413,2.32,md,38,67,0.02613,0.06,nc,nc21411770,2017-01-09T05:07:51.120Z,"13 km SE of Parkfield, California",earthquake,0.17,0.29,0.06,27,automatic,nc,nc
2004-10-20T07:10:48.860Z,35.9346667,-120.4853333,5.113,0.69,md,10,105,0.02342,0.03,nc,nc21411749,2017-01-09T05:07:25.565Z,"6 km NW of Parkfield, California",earthquake,0.55,1.18,0.13,3,automatic,nc,nc
2004-10-20T03:12:38.800Z,35.8501667,-120.3945,4.805,2.45,md,39,57,0.01441,0.05,nc,nc21411689,2017-01-09T05:06:37.490Z,"6 km SSE of Parkfield, California",earthquake,0.17,0.26,0.09,35,automatic,nc,nc
2004-10-20T02:27:45.450Z,35.8523333,-120.3956667,4.545,1.74,md,24,57,0.01622,0.04,nc,nc21411681,2017-01-09T05:06:31.538Z,"6 km SSE of Parkfield, California",earthquake,0.26,0.44,0.18,13,automatic,nc,nc
2004-10-20T00:17:55.440Z,35.856,-120.3995,4.905,1.33,md,14,92,0.01982,0.03,nc,nc21411619,2017-01-09T05:06:13.554Z,"5 km SSE of Parkfield, California",earthquake,0.35,0.59,0.21,7,automatic,nc,nc
2004-10-19T23:24:59.590Z,35.9048333,-120.448,6.381,0.56,md,10,190,0.03694,0.07,nc,nc21411602,2017-01-09T05:05:56.257Z,"1 km WNW of Parkfield, California",earthquake,0.8,1.83,0.1,3,automatic,nc,nc
2004-10-19T22:26:44.740Z,35.8546667,-120.3986667,4.637,1.06,md,7,127,0.01892,0.01,nc,nc21411597,2017-01-09T05:05:46.388Z,"5 km SSE of Parkfield, California",earthquake,0.72,1.05,0.08,4,automatic,nc,nc
2004-10-19T22:06:07.110Z,35.8848333,-120.4313333,10.379,2.08,md,31,46,0.02432,0.06,nc,nc21411595,2017-01-09T05:05:41.990Z,"1 km S of Parkfield, California",earthquake,0.32,0.45,0.07,25,automatic,nc,nc
2004-10-19T21:29:05.010Z,35.8765,-120.4155,7.537,0.66,md,9,96,0.01261,0.03,nc,nc21411590,2017-01-09T05:05:33.246Z,"3 km SSE of Parkfield, California",earthquake,1.13,2.33,0.08,3,automatic,nc,nc
2004-10-19T21:07:36.220Z,35.862,-120.4073333,4.615,1.89,md,24,55,0.01982,0.04,nc,nc21411588,2017-01-09T05:05:26.444Z,"4 km SSE of Parkfield, California",earthquake,0.26,0.48,0.05,14,automatic,nc,nc
2004-10-19T20:59:02.490Z,35.961,-120.5105,12.747,1.69,md,22,69,0.01261,0.08,nc,nc21411584,2017-01-09T05:05:19.763Z,"9 km NW of Parkfield, California",earthquake,0.44,0.39,0.19,11,automatic,nc,nc
2004-10-19T18:37:38.130Z,35.9256667,-120.4701667,4.163,1.71,md,12,79,0.03423,0.04,nc,nc21411571,2017-01-09T05:05:02.080Z,"4 km NW of Parkfield, California",earthquake,0.3,0.52,0.14,6,automatic,nc,nc
2004-10-19T16:19:39.230Z,35.9341667,-120.4886667,4.353,1.22,md,14,98,0.02162,0.07,nc,nc21411559,2017-01-09T05:04:27.008Z,"6 km NW of Parkfield, California",earthquake,0.41,0.76,0.08,7,automatic,nc,nc
2004-10-19T15:52:17.340Z,35.774,-120.3208333,8.416,2.03,md,34,35,0.01532,0.06,nc,nc21411555,2017-01-09T05:04:22.240Z,"14 km NNE of Shandon, California",earthquake,0.2,0.36,0.08,20,automatic,nc,nc
2004-10-19T15:44:58.460Z,35.955,-120.507,5.561,0.54,md,8,93,0.009009,0.02,nc,nc21411554,2017-01-09T05:04:16.354Z,"9 km NW of Parkfield, California",earthquake,0.55,1.38,0.09,3,automatic,nc,nc
2004-10-19T14:55:38.420Z,35.9376667,-120.4873333,5.003,0.99,md,10,160,0.01982,0.04,nc,nc21411547,2017-01-09T05:04:13.074Z,"6 km NW of Parkfield, California",earthquake,0.59,1.03,0.07,3,automatic,nc,nc
2004-10-19T14:48:36.340Z,35.7671667,-120.317,9.593,1.06,md,10,104,0.01982,0.06,nc,nc21411546,2017-01-09T05:04:09.449Z,"Central California",earthquake,0.64,0.87,0.18,5,automatic,nc,nc
2004-10-19T14:41:05.410Z,35.9206667,-120.4728333,3.93,1.04,md,13,136,0.03604,0.08,nc,nc21411545,2017-01-09T05:04:05.945Z,"4 km WNW of Parkfield, California",earthquake,0.44,1,0.12,7,automatic,nc,nc
2004-10-19T13:59:40.060Z,35.9223333,-120.4731667,4.6,2.35,md,37,39,0.03514,0.06,nc,nc21411536,2017-01-09T05:03:57.770Z,"4 km NW of Parkfield, California",earthquake,0.19,0.28,0.11,33,automatic,nc,nc
2004-10-19T11:06:37.060Z,35.934,-120.4781667,5.775,0.25,md,5,150,0.03874,0.02,nc,nc21411517,2017-01-09T05:03:18.011Z,"5 km NW of Parkfield, California",earthquake,1.14,4.99,,1,automatic,nc,nc
2004-10-19T08:51:38.490Z,35.9271667,-120.4816667,3.437,1.16,md,12,104,0.02703,0.08,nc,nc21411499,2017-01-09T05:02:53.745Z,"5 km NW of Parkfield, California",earthquake,0.42,1,0.15,5,automatic,nc,nc
2004-10-19T08:44:39.350Z,35.9673333,-120.5173333,3.188,0.4,md,8,100,0.01261,0.03,nc,nc21411498,2017-01-09T05:02:45.924Z,"10 km NW of Parkfield, California",earthquake,0.42,0.91,0.15,2,automatic,nc,nc
2004-10-19T06:52:18.000Z,35.8906667,-120.4291667,5.12,1.03,md,13,112,0.02432,0.07,nc,nc21411489,2017-01-09T05:01:54.368Z,"1 km SSE of Parkfield, California",earthquake,0.76,1.64,0.28,5,automatic,nc,nc
2004-10-19T05:19:53.770Z,35.8953333,-120.4405,6.631,1.09,md,15,104,0.03423,0.06,nc,nc21411480,2017-01-09T05:01:33.040Z,"Central California",earthquake,0.45,1.34,0.1,7,automatic,nc,nc
2004-10-19T03:37:43.420Z,35.8253333,-120.3738333,7.359,1.03,md,14,88,0.01712,0.04,nc,nc21411469,2017-01-09T05:01:15.369Z,"9 km SSE of Parkfield, California",earthquake,0.4,0.92,0.09,8,automatic,nc,nc
2004-10-19T03:23:34.540Z,35.8646667,-120.4068333,4.245,1.31,md,18,89,0.01802,0.03,nc,nc21411467,2017-01-09T05:01:11.667Z,"4 km SSE of Parkfield, California",earthquake,0.32,0.51,0.21,9,automatic,nc,nc
2004-10-19T02:58:29.270Z,35.933,-120.4875,5.263,1.26,md,17,98,0.02252,0.07,nc,nc21411466,2017-01-09T05:01:01.239Z,"6 km NW of Parkfield, California",earthquake,0.37,0.63,0.08,7,automatic,nc,nc
2004-10-19T00:16:44.770Z,35.9263333,-120.4803333,3.96,1.31,md,16,94,0.02793,0.08,nc,nc30500985,2017-01-09T05:00:27.589Z,"5 km NW of Parkfield, California",earthquake,0.37,0.72,0.21,8,automatic,nc,nc
2004-10-19T00:00:48.420Z,35.817,-120.3561667,5.373,0.93,md,11,93,0.01441,0.03,nc,nc21411446,2017-01-09T05:00:20.952Z,"11 km SE of Parkfield, California",earthquake,0.49,0.72,0.22,6,automatic,nc,nc
2004-10-18T22:30:51.910Z,35.9283333,-120.479,4.377,2.18,md,31,63,0.02883,0.06,nc,nc21411398,2017-01-09T05:00:01.820Z,"5 km NW of Parkfield, California",earthquake,0.24,0.33,0.14,24,automatic,nc,nc
2004-10-18T21:52:55.490Z,35.8511667,-120.3965,5.855,1.1,md,11,127,0.01532,0.02,nc,nc21411381,2017-01-09T04:59:55.636Z,"6 km SSE of Parkfield, California",earthquake,0.51,0.82,0.1,6,automatic,nc,nc
2004-10-18T19:49:44.890Z,35.9273333,-120.4805,3.941,1.07,md,7,151,0.02793,0.03,nc,nc21411296,2017-01-09T04:59:29.739Z,"5 km NW of Parkfield, California",earthquake,0.62,1.4,0.29,6,automatic,nc,nc
2004-10-18T19:14:37.130Z,35.8241667,-120.3711667,6.289,1.81,md,23,51,0.01532,0.02,nc,nc21411281,2017-01-09T04:59:16.043Z,"10 km SSE of Parkfield, California",earthquake,0.21,0.33,0.06,17,automatic,nc,nc
2004-10-18T17:32:14.300Z,35.9251667,-120.472,4.95,0.9,md,12,120,0.03514,0.05,nc,nc21411263,2017-01-09T04:58:48.735Z,"4 km NW of Parkfield, California",earthquake,0.41,0.97,0.17,5,automatic,nc,nc
2004-10-18T16:54:31.960Z,35.9381667,-120.4885,5.493,1.03,md,11,106,0.01892,0.02,nc,nc21411260,2017-01-09T04:58:41.935Z,"6 km NW of Parkfield, California",earthquake,0.42,1.04,0.04,4,automatic,nc,nc
2004-10-18T12:38:23.830Z,35.8986667,-120.4396667,5.19,2.13,md,26,53,0.03514,0.07,nc,nc21411240,2017-01-09T04:58:00.806Z,"0 km W of Parkfield, California",earthquake,0.24,0.46,0.09,19,automatic,nc,nc
2004-10-18T10:51:24.400Z,35.9125,-120.4556667,5.811,1.35,md,17,73,0.03333,0.05,nc,nc21411226,2017-01-09T04:57:41.612Z,"2 km NW of Parkfield, California",earthquake,0.33,0.58,0.13,9,automatic,nc,nc
2004-10-18T10:11:24.150Z,35.783,-120.3195,3.948,1.22,md,9,84,0.01982,0.07,nc,nc21411222,2017-01-09T04:57:34.929Z,"15 km NNE of Shandon, California",earthquake,0.36,0.72,0.21,6,automatic,nc,nc
2004-10-18T10:07:27.250Z,35.9281667,-120.476,4.9,1.07,md,13,110,0.03153,0.05,nc,nc30500984,2017-01-09T04:57:31.804Z,"5 km NW of Parkfield, California",earthquake,0.36,0.87,0.24,6,automatic,nc,nc
2004-10-18T06:27:51.780Z,35.7856667,-120.3348333,8.435,1.66,md,26,72,0.01351,0.05,nc,nc21411204,2017-01-09T04:56:56.163Z,"14 km NNE of Shandon, California",earthquake,0.26,0.38,0.1,17,automatic,nc,nc
2004-10-18T06:22:56.960Z,35.7863333,-120.3353333,8.283,1.93,md,36,43,0.01351,0.05,nc,nc21411203,2017-01-09T04:56:51.290Z,"14 km NNE of Shandon, California",earthquake,0.2,0.3,0.08,23,automatic,nc,nc
2004-10-18T03:49:39.560Z,35.9595,-120.5173333,5.142,0.5,md,17,92,0.01532,0.06,nc,nc21411187,2017-01-09T04:56:08.527Z,"Central California",earthquake,0.33,0.54,0.227,8,reviewed,nc,nc
2004-10-18T03:07:46.830Z,35.9603333,-120.516,1.61,0.08,md,5,179,0.01441,0.05,nc,nc21411182,2017-01-09T04:55:47.628Z,"Central California",earthquake,0.43,31.61,0.105,5,reviewed,nc,nc
2004-10-18T02:59:20.720Z,35.9435,-120.4908333,6.401,0.39,md,6,213,0.01441,0.02,nc,nc21411180,2017-01-09T04:55:44.020Z,"7 km NW of Parkfield, California",earthquake,0.96,1.09,0.083,5,reviewed,nc,nc
2004-10-18T02:54:36.010Z,35.9381667,-120.4903333,5.873,1.48,md,33,102,0.01892,0.06,nc,nc21411179,2017-01-09T04:55:39.020Z,"6 km NW of Parkfield, California",earthquake,0.22,0.23,0.191,23,reviewed,nc,nc
2004-10-18T01:45:54.520Z,35.8186667,-120.3716667,9.266,0.65,md,12,89,0.01892,0.02,nc,nc21411171,2017-01-09T04:55:12.173Z,"10 km SSE of Parkfield, California",earthquake,0.43,0.91,0.188,12,reviewed,nc,nc
2004-10-18T01:42:55.290Z,35.8738333,-120.4196667,4.982,0.72,md,16,77,0.01622,0.02,nc,nc21411170,2017-01-09T04:55:08.961Z,"3 km SSE of Parkfield, California",earthquake,0.38,0.51,0.078,12,reviewed,nc,nc
2004-10-18T01:09:16.120Z,35.8093333,-120.353,5.213,1.07,md,26,53,0.02162,0.06,nc,nc21411163,2017-01-09T04:55:04.370Z,"12 km SE of Parkfield, California",earthquake,0.26,0.37,0.208,21,reviewed,nc,nc
2004-10-18T00:24:33.980Z,35.8848333,-120.43,10.295,0.78,md,17,134,0.02342,0.03,nc,nc71008624,2017-01-09T04:54:41.518Z,"1 km S of Parkfield, California",earthquake,0.46,0.69,0.169,15,reviewed,nc,nc
2004-10-18T00:23:52.610Z,35.9631667,-120.516,3.298,0.53,md,14,105,0.01532,0.06,nc,nc21411155,2017-01-09T04:54:37.580Z,"10 km NW of Parkfield, California",earthquake,0.32,0.57,0.253,6,reviewed,nc,nc
2004-10-18T00:07:46.330Z,35.9258333,-120.4801667,3.819,0.34,md,8,150,0.02883,0.02,nc,nc21411153,2017-01-09T04:54:33.964Z,"Central California",earthquake,0.37,0.81,0.086,8,reviewed,nc,nc
2004-10-17T21:34:32.880Z,35.8866667,-120.4326667,11.187,1.1,md,16,100,0.02613,0.05,nc,nc21411133,2017-01-09T04:54:16.281Z,"Central California",earthquake,0.64,1.01,0.08,7,automatic,nc,nc
2004-10-17T20:52:31.940Z,35.8756667,-120.4213333,4.999,0.66,md,8,85,0.01712,0.01,nc,nc21411130,2017-01-09T04:54:12.867Z,"2 km SSE of Parkfield, California",earthquake,0.48,1.08,0.02,3,automatic,nc,nc
2004-10-17T17:51:28.330Z,35.8411667,-120.3885,5.009,0.8,md,11,124,0.00991,0.03,nc,nc21411080,2017-01-09T04:53:45.518Z,"7 km SSE of Parkfield, California",earthquake,0.45,0.74,0.29,5,automatic,nc,nc
2004-10-17T17:41:31.730Z,35.9033333,-120.4466667,5.361,1.09,md,13,101,0.03784,0.07,nc,nc21411088,2017-01-09T04:53:42.072Z,"1 km WNW of Parkfield, California",earthquake,0.42,0.93,0.1,6,automatic,nc,nc
2004-10-17T17:11:47.920Z,35.9578333,-120.5085,4.122,0.54,md,9,108,0.008108,0.02,nc,nc21411074,2017-01-09T04:53:20.843Z,"9 km NW of Parkfield, California",earthquake,0.44,0.9,0.08,3,automatic,nc,nc
2004-10-17T14:31:12.910Z,35.8561667,-120.3985,3.985,1.45,md,20,57,0.01982,0.04,nc,nc21411005,2017-01-09T04:52:53.547Z,"5 km SSE of Parkfield, California",earthquake,0.25,0.51,0.2,14,automatic,nc,nc
2004-10-17T14:28:19.170Z,35.8575,-120.3986667,4.145,1.72,md,26,57,0.02162,0.03,nc,nc21411003,2017-01-09T04:52:49.900Z,"5 km SSE of Parkfield, California",earthquake,0.23,0.4,0.2,15,automatic,nc,nc
2004-10-17T12:17:46.040Z,35.9266667,-120.4768333,5.96,0.86,md,9,193,0.03153,0.04,nc,nc21410953,2017-01-09T04:52:22.874Z,"4 km NW of Parkfield, California",earthquake,0.69,1.66,0.12,2,automatic,nc,nc
2004-10-17T12:11:19.910Z,35.9256667,-120.4711667,5.39,1,md,12,120,0.03514,0.05,nc,nc21410950,2017-01-09T04:52:16.095Z,"4 km NW of Parkfield, California",earthquake,0.36,0.91,0.04,6,automatic,nc,nc
2004-10-17T11:40:26.960Z,35.9061667,-120.4441667,11.065,0.79,md,6,200,0.03423,0.03,nc,nc21410948,2017-01-09T04:52:09.381Z,"1 km NW of Parkfield, California",earthquake,3.37,5.16,,1,automatic,nc,nc
2004-10-17T10:06:30.510Z,35.9605,-120.5165,3.867,0.54,md,9,98,0.01712,0.05,nc,nc21410907,2017-01-09T04:51:47.296Z,"10 km NW of Parkfield, California",earthquake,0.42,1.06,0.1,3,automatic,nc,nc
2004-10-17T09:32:50.420Z,35.826,-120.3736667,6.309,1.95,md,32,53,0.01712,0.04,nc,nc21410894,2017-01-09T04:51:39.130Z,"9 km SSE of Parkfield, California",earthquake,0.2,0.29,0.11,18,automatic,nc,nc
2004-10-17T07:36:49.370Z,35.9293333,-120.4766667,9.106,1.07,md,11,108,0.03063,0.03,nc,nc21410849,2017-01-09T04:51:12.321Z,"5 km NW of Parkfield, California",earthquake,0.53,1.26,0.1,4,automatic,nc,nc
2004-10-17T06:27:36.440Z,35.8993333,-120.4418333,5.65,2.27,md,35,49,0.03694,0.07,nc,nc21410829,2017-01-09T04:50:56.460Z,"0 km W of Parkfield, California",earthquake,0.21,0.31,0.13,23,automatic,nc,nc
2004-10-17T06:23:18.570Z,35.7443333,-120.2901667,11.156,0.83,md,13,108,0.03514,0.03,nc,nc21410827,2017-01-09T04:50:50.976Z,"12 km NE of Shandon, California",earthquake,0.67,0.69,0.15,11,reviewed,nc,nc
2004-10-17T06:04:22.020Z,35.9615,-120.4868333,4.89,0.29,md,5,295,0.01081,0.04,nc,nc21410831,2017-01-09T04:50:44.021Z,"8 km NW of Parkfield, California",earthquake,3.43,2.89,0.081,5,reviewed,nc,nc
2004-10-17T05:57:02.550Z,35.8986667,-120.4411667,5.904,3.06,ml,63,39,0.03604,0.07,nc,nc21410825,2017-01-09T04:50:36.030Z,"0 km W of Parkfield, California",earthquake,0.14,0.2,,7,reviewed,nc,nc
2004-10-17T04:55:42.120Z,35.8968333,-120.441,9.498,0.6,md,13,145,0.03514,0.02,nc,nc21410813,2017-01-09T04:50:19.280Z,"0 km WSW of Parkfield, California",earthquake,0.44,0.71,0.25,12,reviewed,nc,nc
2004-10-17T04:15:28.670Z,35.8531667,-120.3948333,3.845,1.05,md,17,58,0.01712,0.03,nc,nc21410808,2017-01-09T04:50:05.116Z,"6 km SSE of Parkfield, California",earthquake,0.28,0.43,0.2,4,reviewed,nc,nc
2004-10-17T03:37:51.180Z,35.9303333,-120.4761667,10.061,0.45,md,13,149,0.03153,0.05,nc,nc21410801,2017-01-09T04:49:19.560Z,"5 km NW of Parkfield, California",earthquake,0.53,0.8,0.061,6,reviewed,nc,nc
2004-10-17T03:21:23.400Z,35.9265,-120.4726667,4.509,0.35,md,7,162,0.03423,0.02,nc,nc21410797,2017-01-09T04:49:02.063Z,"4 km NW of Parkfield, California",earthquake,0.46,1.03,0.109,7,reviewed,nc,nc
2004-10-17T03:13:13.160Z,35.8921667,-120.4356667,4.454,0.36,md,10,162,0.02973,0.04,nc,nc21410794,2017-01-09T04:48:55.098Z,"0 km SSW of Parkfield, California",earthquake,0.38,0.81,0.11,8,reviewed,nc,nc
2004-10-17T02:39:50.970Z,35.96,-120.5091667,4.245,0.33,md,9,144,0.009009,0.05,nc,nc21410789,2017-01-09T04:48:29.796Z,"9 km NW of Parkfield, California",earthquake,0.86,0.79,0.174,6,reviewed,nc,nc
2004-10-17T02:25:32.120Z,35.9206667,-120.4721667,4.581,0.34,md,9,142,0.03604,0.03,nc,nc21410787,2017-01-09T04:48:26.249Z,"4 km WNW of Parkfield, California",earthquake,0.47,1.11,0.087,7,reviewed,nc,nc
2004-10-17T00:04:31.350Z,35.936,-120.4876667,4.943,0.63,md,15,104,0.02162,0.03,nc,nc21410768,2017-01-09T04:47:33.521Z,"6 km NW of Parkfield, California",earthquake,0.28,0.64,0.102,2,reviewed,nc,nc
2004-10-16T22:42:50.870Z,35.9236667,-120.516,2.97,0.48,md,9,86,0.007207,0.45,nc,nc21410752,2017-01-09T04:46:54.048Z,"7 km WNW of Parkfield, California",earthquake,1.51,1.95,0.269,8,reviewed,nc,nc
2004-10-16T22:36:46.560Z,35.9291667,-120.4796667,4.997,1.66,md,40,52,0.02883,0.06,nc,nc21410751,2017-01-09T04:46:49.410Z,"5 km NW of Parkfield, California",earthquake,0.17,0.24,0.216,26,reviewed,nc,nc
2004-10-16T22:01:45.810Z,35.9303333,-120.4831667,3.791,0.27,md,7,202,0.02523,0.03,nc,nc21410748,2017-01-09T04:46:41.026Z,"5 km NW of Parkfield, California",earthquake,0.69,31.61,0.113,6,reviewed,nc,nc
2004-10-16T21:54:17.600Z,35.9565,-120.4823333,6.02,0.36,md,6,265,0.01351,0.02,nc,nc21410746,2017-01-09T04:46:37.920Z,"7 km NW of Parkfield, California",earthquake,1.96,1.01,0.036,4,reviewed,nc,nc
2004-10-16T21:26:38.630Z,35.9321667,-120.486,4.373,0.62,md,13,99,0.02342,0.04,nc,nc21410741,2017-01-09T04:46:31.399Z,"6 km NW of Parkfield, California",earthquake,0.34,0.7,0.204,6,reviewed,nc,nc
